iter,loss,cos_to_init,cos_to_prev,eff_dim,lat_low,lat_mid,lat_high,ks_stat,ks_p,wasserstein1,kl_div,acorr_lag1,acorr_sum
770,0.010897,0.983314,1.000000,65598.351562,0.028824866,0.12457635,0.8465988,0.001578,0.710966,0.003088,0.000400,0.013560,0.087463
771,0.010897,0.983285,1.000000,65598.343750,0.02883999,0.1245766,0.84658337,0.001591,0.701182,0.002896,0.000405,0.013577,0.087538
772,0.010897,0.983256,1.000000,65598.304688,0.028855108,0.12457686,0.846568,0.001595,0.698847,0.003314,0.000410,0.013594,0.087614
773,0.010897,0.983227,1.000000,65598.304688,0.028870234,0.12457711,0.84655267,0.001622,0.678397,0.004105,0.000403,0.013610,0.087689
774,0.010896,0.983198,1.000000,65598.273438,0.028885407,0.124577366,0.8465372,0.001620,0.679692,0.004767,0.000406,0.013627,0.087765
775,0.010896,0.983168,1.000000,65598.250000,0.028900556,0.12457762,0.84652185,0.001619,0.680526,0.003032,0.000405,0.013644,0.087840
776,0.010896,0.983139,1.000000,65598.242188,0.028915681,0.12457787,0.8465065,0.001614,0.684612,0.003386,0.000417,0.013661,0.087916
777,0.010896,0.983110,1.000000,65598.203125,0.02893079,0.12457815,0.8464911,0.001613,0.685487,0.002438,0.000415,0.013677,0.087991
778,0.010896,0.983081,1.000000,65598.195312,0.028945923,0.12457842,0.84647566,0.001617,0.682331,0.002768,0.000421,0.013694,0.088066
779,0.010896,0.983051,1.000000,65598.164062,0.028961055,0.12457868,0.8464602,0.001620,0.679923,0.002604,0.000421,0.013711,0.088141
780,0.010896,0.983022,1.000000,65598.140625,0.028976167,0.12457895,0.8464449,0.001634,0.669736,0.003799,0.000425,0.013728,0.088216
781,0.010896,0.982992,1.000000,65598.109375,0.02899121,0.12457924,0.8464296,0.001627,0.675004,0.004181,0.000419,0.013744,0.088291
782,0.010896,0.982962,1.000000,65598.085938,0.029006207,0.12457951,0.8464143,0.001627,0.674879,0.002532,0.000407,0.013761,0.088364
783,0.010896,0.982933,1.000000,65598.062500,0.029021228,0.12457981,0.84639895,0.001630,0.672131,0.002736,0.000404,0.013777,0.088439
784,0.010895,0.982903,1.000000,65598.007812,0.02903626,0.124580085,0.84638363,0.001630,0.672478,0.002763,0.000399,0.013794,0.088513
785,0.010895,0.982874,1.000000,65597.984375,0.029051227,0.12458039,0.8463684,0.001622,0.678348,0.003257,0.000399,0.013811,0.088586
786,0.010895,0.982844,1.000000,65597.945312,0.029066196,0.1245807,0.8463531,0.001594,0.698966,0.002968,0.000402,0.013827,0.088660
787,0.010895,0.982814,1.000000,65597.906250,0.029081216,0.124581,0.8463378,0.001626,0.675581,0.003586,0.000415,0.013844,0.088734
788,0.010895,0.982785,1.000000,65597.882812,0.029096268,0.124581285,0.8463225,0.001648,0.658946,0.003523,0.000407,0.013861,0.088808
789,0.010895,0.982755,1.000000,65597.843750,0.029111253,0.1245816,0.84630716,0.001641,0.664333,0.004485,0.000415,0.013877,0.088881
790,0.010895,0.982725,1.000000,65597.820312,0.029126197,0.1245819,0.84629196,0.001634,0.669355,0.002705,0.000411,0.013894,0.088954
791,0.010895,0.982695,1.000000,65597.781250,0.029141115,0.12458221,0.8462767,0.001654,0.654318,0.003295,0.000411,0.013910,0.089027
792,0.010895,0.982666,1.000000,65597.734375,0.029156068,0.12458252,0.84626144,0.001659,0.650616,0.004744,0.000405,0.013927,0.089099
793,0.010895,0.982635,1.000000,65597.679688,0.029170997,0.12458283,0.8462461,0.001685,0.631236,0.002836,0.000407,0.013943,0.089172
794,0.010895,0.982605,1.000000,65597.656250,0.029185902,0.12458316,0.846231,0.001687,0.629679,0.002573,0.000409,0.013960,0.089245
795,0.010894,0.982576,1.000000,65597.585938,0.029200796,0.124583505,0.8462157,0.001668,0.643867,0.002717,0.000410,0.013976,0.089317
796,0.010894,0.982545,1.000000,65597.546875,0.029215695,0.12458382,0.8462005,0.001659,0.650962,0.002709,0.000408,0.013993,0.089390
797,0.010894,0.982515,1.000000,65597.500000,0.02923057,0.124584146,0.84618527,0.001662,0.648318,0.002884,0.000396,0.014009,0.089462
798,0.010894,0.982485,1.000000,65597.453125,0.029245427,0.12458447,0.8461701,0.001652,0.655771,0.003429,0.000388,0.014026,0.089533
799,0.010894,0.982455,1.000000,65597.398438,0.029260337,0.12458482,0.84615487,0.001662,0.648806,0.004084,0.000402,0.014042,0.089605
800,0.010894,0.982425,1.000000,65597.343750,0.029275263,0.12458516,0.8461396,0.001653,0.655307,0.002998,0.000410,0.014059,0.089677
801,0.010894,0.982395,1.000000,65597.296875,0.029290205,0.1245855,0.8461243,0.001659,0.650951,0.002520,0.000414,0.014076,0.089749
802,0.010894,0.982364,1.000000,65597.242188,0.029305125,0.12458584,0.8461091,0.001678,0.636359,0.003243,0.000408,0.014092,0.089821
803,0.010894,0.982334,1.000000,65597.187500,0.029320002,0.12458619,0.84609383,0.001665,0.646256,0.006511,0.000419,0.014109,0.089893
804,0.010894,0.982304,1.000000,65597.125000,0.029334882,0.12458652,0.8460786,0.001663,0.647959,0.002823,0.000415,0.014125,0.089964
805,0.010894,0.982273,1.000000,65597.070312,0.029349728,0.12458688,0.8460634,0.001655,0.653533,0.004301,0.000418,0.014142,0.090036
806,0.010893,0.982243,1.000000,65597.000000,0.029364556,0.12458724,0.8460482,0.001652,0.656254,0.003438,0.000417,0.014158,0.090107
807,0.010893,0.982212,1.000000,65596.937500,0.029379366,0.124587595,0.84603304,0.001648,0.659008,0.003973,0.000419,0.014175,0.090177
808,0.010893,0.982182,1.000000,65596.898438,0.029394165,0.124587975,0.84601784,0.001651,0.657029,0.004010,0.000425,0.014191,0.090248
809,0.010893,0.982151,1.000000,65596.820312,0.029408947,0.12458835,0.8460027,0.001661,0.649188,0.003175,0.000430,0.014207,0.090318
810,0.010893,0.982121,1.000000,65596.757812,0.02942367,0.12458872,0.8459876,0.001665,0.645946,0.003130,0.000439,0.014224,0.090388
811,0.010893,0.982090,1.000000,65596.687500,0.029438412,0.124589086,0.8459725,0.001654,0.654163,0.003086,0.000438,0.014240,0.090458
812,0.010893,0.982059,1.000000,65596.625000,0.029453173,0.12458948,0.84595734,0.001645,0.661533,0.003748,0.000437,0.014257,0.090528
813,0.010893,0.982028,1.000000,65596.531250,0.029467955,0.12458986,0.8459422,0.001649,0.658593,0.002556,0.000432,0.014273,0.090599
814,0.010893,0.981998,1.000000,65596.484375,0.029482735,0.12459024,0.845927,0.001655,0.653798,0.003508,0.000433,0.014289,0.090669
815,0.010893,0.981967,1.000000,65596.406250,0.02949751,0.12459063,0.8459119,0.001670,0.642772,0.002907,0.000427,0.014306,0.090739
816,0.010893,0.981936,1.000000,65596.343750,0.029512273,0.124591,0.8458967,0.001657,0.652534,0.005824,0.000430,0.014322,0.090808
817,0.010892,0.981905,1.000000,65596.281250,0.029527033,0.12459138,0.8458816,0.001663,0.647946,0.003794,0.000424,0.014339,0.090878
818,0.010892,0.981874,1.000000,65596.203125,0.029541763,0.124591775,0.84586644,0.001682,0.633266,0.003038,0.000429,0.014355,0.090947
819,0.010892,0.981843,1.000000,65596.140625,0.029556433,0.12459218,0.8458514,0.001695,0.624204,0.003500,0.000438,0.014371,0.091016
820,0.010892,0.981812,1.000000,65596.062500,0.029571116,0.124592565,0.84583634,0.001683,0.632656,0.003168,0.000447,0.014388,0.091085
821,0.010892,0.981781,1.000000,65595.984375,0.029585838,0.12459297,0.8458212,0.001657,0.652205,0.004387,0.000437,0.014404,0.091154
822,0.010892,0.981750,1.000000,65595.906250,0.029600555,0.12459337,0.84580606,0.001674,0.639269,0.004670,0.000442,0.014420,0.091223
823,0.010892,0.981719,1.000000,65595.828125,0.029615274,0.12459377,0.8457909,0.001673,0.640367,0.003860,0.000436,0.014437,0.091292
824,0.010892,0.981688,1.000000,65595.750000,0.029629944,0.124594174,0.84577584,0.001656,0.653166,0.003562,0.000426,0.014453,0.091361
825,0.010892,0.981657,1.000000,65595.679688,0.029644594,0.12459459,0.8457608,0.001658,0.651298,0.003125,0.000420,0.014469,0.091429
826,0.010892,0.981625,1.000000,65595.593750,0.029659277,0.12459501,0.84574574,0.001654,0.654302,0.003373,0.000415,0.014486,0.091497
827,0.010892,0.981594,1.000000,65595.515625,0.029673958,0.124595426,0.8457306,0.001654,0.654526,0.003305,0.000422,0.014502,0.091565
828,0.010892,0.981562,1.000000,65595.437500,0.029688552,0.12459583,0.84571564,0.001660,0.649751,0.003226,0.000428,0.014518,0.091633
829,0.010891,0.981531,1.000000,65595.351562,0.02970316,0.124596275,0.84570056,0.001666,0.645198,0.003172,0.000429,0.014535,0.091701
830,0.010891,0.981500,1.000000,65595.265625,0.029717794,0.124596685,0.8456855,0.001668,0.644372,0.003333,0.000421,0.014551,0.091768
831,0.010891,0.981468,1.000000,65595.187500,0.029732423,0.124597125,0.84567046,0.001670,0.642881,0.004598,0.000427,0.014567,0.091836
832,0.010891,0.981437,1.000000,65595.101562,0.029746965,0.12459757,0.8456555,0.001663,0.647851,0.003249,0.000439,0.014583,0.091903
833,0.010891,0.981405,1.000000,65595.046875,0.0297615,0.124598,0.8456405,0.001657,0.652054,0.003301,0.000440,0.014600,0.091970
834,0.010891,0.981374,1.000000,65594.937500,0.029776087,0.12459845,0.84562546,0.001649,0.658190,0.003160,0.000444,0.014616,0.092037
835,0.010891,0.981342,1.000000,65594.835938,0.029790694,0.1245989,0.84561044,0.001669,0.643488,0.003543,0.000445,0.014632,0.092104
836,0.010891,0.981310,1.000000,65594.757812,0.02980523,0.12459936,0.8455954,0.001691,0.626547,0.002772,0.000454,0.014648,0.092170
837,0.010891,0.981279,1.000000,65594.664062,0.029819721,0.12459981,0.84558046,0.001685,0.631047,0.003319,0.000452,0.014664,0.092236
838,0.010891,0.981247,1.000000,65594.585938,0.029834231,0.124600284,0.84556556,0.001685,0.631159,0.006691,0.000443,0.014681,0.092303
839,0.010891,0.981215,1.000000,65594.492188,0.029848784,0.124600716,0.8455505,0.001695,0.623722,0.002703,0.000436,0.014697,0.092369
840,0.010891,0.981184,1.000000,65594.406250,0.029863253,0.124601185,0.8455355,0.001702,0.618543,0.002561,0.000434,0.014713,0.092435
841,0.010890,0.981151,1.000000,65594.312500,0.029877638,0.12460166,0.8455207,0.001721,0.604277,0.003354,0.000443,0.014729,0.092500
842,0.010890,0.981119,1.000000,65594.218750,0.029892085,0.12460216,0.8455058,0.001737,0.592408,0.004000,0.000444,0.014745,0.092566
843,0.010890,0.981088,1.000000,65594.132812,0.029906547,0.12460264,0.8454908,0.001742,0.588895,0.004483,0.000441,0.014761,0.092632
844,0.010890,0.981056,1.000000,65594.023438,0.02992098,0.12460312,0.8454759,0.001750,0.583316,0.004108,0.000441,0.014778,0.092697
845,0.010890,0.981024,1.000000,65593.929688,0.029935362,0.1246036,0.845461,0.001757,0.578033,0.002531,0.000442,0.014794,0.092762
846,0.010890,0.980991,1.000000,65593.843750,0.029949741,0.12460408,0.8454462,0.001767,0.570919,0.004420,0.000445,0.014810,0.092827
847,0.010890,0.980959,1.000000,65593.750000,0.029964196,0.124604575,0.8454312,0.001748,0.584318,0.002772,0.000443,0.014826,0.092892
848,0.010890,0.980927,1.000000,65593.640625,0.029978665,0.12460507,0.84541625,0.001738,0.591785,0.002428,0.000433,0.014842,0.092958
849,0.010890,0.980895,1.000000,65593.546875,0.029993087,0.12460556,0.84540135,0.001756,0.578553,0.002281,0.000438,0.014858,0.093022
850,0.010890,0.980863,1.000000,65593.445312,0.030007461,0.12460605,0.8453865,0.001749,0.583840,0.005123,0.000430,0.014874,0.093087
851,0.010890,0.980830,1.000000,65593.335938,0.030021818,0.12460655,0.84537166,0.001742,0.588699,0.005066,0.000427,0.014890,0.093151
852,0.010889,0.980798,1.000000,65593.250000,0.030036183,0.12460706,0.84535676,0.001743,0.588435,0.005286,0.000425,0.014906,0.093215
853,0.010889,0.980765,1.000000,65593.140625,0.030050522,0.12460757,0.8453419,0.001747,0.585141,0.003532,0.000425,0.014922,0.093279
854,0.010889,0.980733,1.000000,65593.015625,0.030064821,0.12460808,0.8453271,0.001772,0.567084,0.002592,0.000417,0.014938,0.093343
855,0.010889,0.980701,1.000000,65592.921875,0.030079165,0.1246086,0.8453122,0.001776,0.563775,0.004184,0.000416,0.014954,0.093407
856,0.010889,0.980668,1.000000,65592.789062,0.030093543,0.12460911,0.84529734,0.001765,0.572009,0.003239,0.000404,0.014971,0.093471
857,0.010889,0.980636,1.000000,65592.679688,0.030107917,0.12460962,0.84528244,0.001766,0.571028,0.002702,0.000402,0.014987,0.093535
858,0.010889,0.980603,1.000000,65592.562500,0.030122302,0.12461015,0.84526753,0.001768,0.570044,0.003199,0.000403,0.015003,0.093598
859,0.010889,0.980570,1.000000,65592.460938,0.030136658,0.12461064,0.8452527,0.001758,0.577480,0.005303,0.000411,0.015019,0.093662
860,0.010889,0.980537,1.000000,65592.351562,0.03015098,0.12461116,0.8452379,0.001762,0.573937,0.003600,0.000413,0.015035,0.093725
861,0.010889,0.980505,1.000000,65592.218750,0.030165263,0.1246117,0.845223,0.001773,0.565913,0.002218,0.000404,0.015051,0.093788
862,0.010889,0.980472,1.000000,65592.117188,0.030179562,0.124612235,0.8452082,0.001758,0.577535,0.002368,0.000408,0.015067,0.093851
863,0.010889,0.980439,1.000000,65591.992188,0.030193888,0.12461275,0.8451934,0.001765,0.571867,0.003246,0.000410,0.015083,0.093914
864,0.010889,0.980406,1.000000,65591.859375,0.030208146,0.124613285,0.8451786,0.001757,0.578010,0.002659,0.000407,0.015099,0.093977
865,0.010888,0.980373,1.000000,65591.750000,0.030222362,0.12461382,0.8451638,0.001774,0.565578,0.003293,0.000411,0.015115,0.094039
866,0.010888,0.980340,1.000000,65591.625000,0.030236604,0.124614365,0.84514904,0.001766,0.571005,0.006061,0.000414,0.015131,0.094102
867,0.010888,0.980307,1.000000,65591.507812,0.030250864,0.12461492,0.84513426,0.001777,0.563381,0.002789,0.000423,0.015147,0.094164
868,0.010888,0.980274,1.000000,65591.382812,0.030265056,0.12461546,0.8451195,0.001778,0.562360,0.002618,0.000430,0.015163,0.094226
869,0.010888,0.980241,1.000000,65591.257812,0.03027918,0.12461602,0.8451048,0.001791,0.553151,0.003091,0.000441,0.015179,0.094287
870,0.010888,0.980208,1.000000,65591.140625,0.030293321,0.124616586,0.8450901,0.001787,0.555944,0.006182,0.000441,0.015194,0.094348
871,0.010888,0.980175,1.000000,65591.000000,0.03030751,0.12461715,0.84507537,0.001793,0.551649,0.007522,0.000437,0.015210,0.094410
872,0.010888,0.980142,1.000000,65590.867188,0.030321674,0.124617726,0.84506065,0.001804,0.543653,0.002548,0.000441,0.015226,0.094471
873,0.010888,0.980108,1.000000,65590.742188,0.03033576,0.12461829,0.845046,0.001811,0.538594,0.002795,0.000447,0.015242,0.094532
874,0.010888,0.980075,1.000000,65590.617188,0.030349813,0.12461888,0.8450313,0.001805,0.543042,0.003502,0.000444,0.015258,0.094592
875,0.010888,0.980042,1.000000,65590.460938,0.030363915,0.12461945,0.84501666,0.001799,0.547419,0.004203,0.000446,0.015274,0.094653
876,0.010888,0.980008,1.000000,65590.335938,0.030378057,0.12462004,0.84500194,0.001790,0.554096,0.003229,0.000441,0.015290,0.094714
877,0.010887,0.979975,1.000000,65590.203125,0.030392157,0.12462062,0.8449872,0.001801,0.545728,0.005723,0.000433,0.015305,0.094774
878,0.010887,0.979941,1.000000,65590.062500,0.030406207,0.12462122,0.8449726,0.001771,0.567412,0.005206,0.000436,0.015321,0.094834
879,0.010887,0.979908,1.000000,65589.929688,0.03042029,0.1246218,0.84495795,0.001762,0.574414,0.002820,0.000428,0.015337,0.094895
880,0.010887,0.979874,1.000000,65589.796875,0.03043443,0.12462241,0.84494317,0.001742,0.588986,0.004054,0.000423,0.015353,0.094955
881,0.010887,0.979841,1.000000,65589.632812,0.030448616,0.124623,0.8449284,0.001721,0.604543,0.003659,0.000417,0.015369,0.095016
882,0.010887,0.979807,1.000000,65589.507812,0.03046267,0.1246236,0.8449137,0.001732,0.596701,0.003472,0.000414,0.015385,0.095076
883,0.010887,0.979773,1.000000,65589.382812,0.030476645,0.124624215,0.8448992,0.001703,0.618249,0.004034,0.000415,0.015401,0.095135
884,0.010887,0.979739,1.000000,65589.226562,0.030490644,0.12462482,0.8448845,0.001709,0.613790,0.002681,0.000414,0.015416,0.095195
885,0.010887,0.979706,1.000000,65589.078125,0.030504664,0.124625444,0.8448699,0.001708,0.614077,0.003041,0.000418,0.015432,0.095254
886,0.010887,0.979672,1.000000,65588.937500,0.030518586,0.12462607,0.84485537,0.001700,0.620268,0.003441,0.000414,0.015448,0.095312
887,0.010887,0.979638,1.000000,65588.804688,0.030532425,0.124626696,0.8448408,0.001717,0.607426,0.005652,0.000422,0.015463,0.095370
888,0.010887,0.979604,1.000000,65588.656250,0.030546328,0.124627344,0.84482634,0.001720,0.605056,0.005030,0.000425,0.015479,0.095429
889,0.010887,0.979570,1.000000,65588.500000,0.030560248,0.12462798,0.8448118,0.001710,0.612812,0.002698,0.000428,0.015495,0.095487
890,0.010886,0.979536,1.000000,65588.375000,0.03057413,0.12462861,0.84479725,0.001710,0.612947,0.004713,0.000424,0.015511,0.095546
891,0.010886,0.979502,1.000000,65588.226562,0.030588018,0.12462926,0.8447827,0.001704,0.617091,0.002343,0.000425,0.015526,0.095604
892,0.010886,0.979468,1.000000,65588.078125,0.030601894,0.124629915,0.8447682,0.001713,0.610737,0.003171,0.000420,0.015542,0.095662
893,0.010886,0.979434,1.000000,65587.937500,0.030615807,0.12463055,0.8447537,0.001711,0.612085,0.003679,0.000414,0.015558,0.095720
894,0.010886,0.979399,1.000000,65587.789062,0.030629717,0.1246312,0.8447391,0.001721,0.604217,0.002623,0.000413,0.015573,0.095778
895,0.010886,0.979365,1.000000,65587.625000,0.030643621,0.124631844,0.84472454,0.001716,0.607896,0.002651,0.000418,0.015589,0.095835
896,0.010886,0.979331,1.000000,65587.476562,0.030657427,0.1246325,0.84471005,0.001722,0.603481,0.004170,0.000416,0.015605,0.095893
897,0.010886,0.979297,1.000000,65587.328125,0.030671254,0.12463316,0.84469557,0.001721,0.604754,0.002634,0.000422,0.015620,0.095950
898,0.010886,0.979262,1.000000,65587.156250,0.030685117,0.12463384,0.844681,0.001748,0.584735,0.004385,0.000422,0.015636,0.096007
899,0.010886,0.979228,1.000000,65587.007812,0.030698905,0.1246345,0.8446666,0.001771,0.568008,0.004515,0.000424,0.015651,0.096064
900,0.010886,0.979193,1.000000,65586.859375,0.030712673,0.12463519,0.8446522,0.001787,0.556288,0.004498,0.000420,0.015667,0.096121
901,0.010886,0.979159,1.000000,65586.703125,0.030726397,0.12463585,0.8446377,0.001801,0.545954,0.004527,0.000424,0.015683,0.096177
902,0.010886,0.979124,1.000000,65586.539062,0.030740192,0.12463656,0.84462327,0.001833,0.522689,0.003968,0.000438,0.015698,0.096233
903,0.010885,0.979089,1.000000,65586.390625,0.030754015,0.124637246,0.8446088,0.001831,0.524037,0.003980,0.000434,0.015714,0.096290
904,0.010885,0.979055,1.000000,65586.226562,0.030767791,0.124637924,0.8445943,0.001832,0.523303,0.003969,0.000431,0.015729,0.096346
905,0.010885,0.979020,1.000000,65586.070312,0.030781483,0.124638624,0.8445799,0.001827,0.527462,0.003486,0.000436,0.015745,0.096402
906,0.010885,0.978985,1.000000,65585.921875,0.030795192,0.124639325,0.84456545,0.001841,0.517249,0.004964,0.000445,0.015760,0.096458
907,0.010885,0.978951,1.000000,65585.757812,0.030808935,0.124640025,0.844551,0.001855,0.507456,0.003692,0.000456,0.015776,0.096514
908,0.010885,0.978916,1.000000,65585.609375,0.030822596,0.12464074,0.8445366,0.001856,0.506943,0.005538,0.000458,0.015792,0.096569
909,0.010885,0.978881,1.000000,65585.445312,0.030836238,0.124641456,0.8445223,0.001859,0.504272,0.005045,0.000459,0.015807,0.096624
910,0.010885,0.978846,1.000000,65585.273438,0.030849835,0.124642186,0.844508,0.001869,0.497712,0.003273,0.000460,0.015822,0.096679
911,0.010885,0.978811,1.000000,65585.117188,0.030863412,0.124642916,0.8444936,0.001870,0.496875,0.005612,0.000456,0.015838,0.096734
912,0.010885,0.978776,1.000000,65584.960938,0.030876959,0.12464366,0.8444794,0.001863,0.501974,0.006485,0.000446,0.015853,0.096788
913,0.010885,0.978741,1.000000,65584.804688,0.030890489,0.1246444,0.8444651,0.001856,0.506388,0.005093,0.000444,0.015869,0.096842
914,0.010885,0.978706,1.000000,65584.640625,0.030904079,0.124645166,0.8444507,0.001859,0.504459,0.004530,0.000448,0.015884,0.096897
915,0.010885,0.978671,1.000000,65584.460938,0.030917719,0.12464592,0.8444364,0.001868,0.498087,0.004299,0.000443,0.015900,0.096951
916,0.010884,0.978636,1.000000,65584.296875,0.030931333,0.124646686,0.844422,0.001874,0.493898,0.004467,0.000447,0.015915,0.097006
917,0.010884,0.978601,1.000000,65584.117188,0.030944945,0.12464746,0.8444076,0.001875,0.493214,0.005041,0.000455,0.015931,0.097060
918,0.010884,0.978565,1.000000,65583.945312,0.030958533,0.12464822,0.84439325,0.001903,0.474433,0.003117,0.000455,0.015946,0.097114
919,0.010884,0.978530,1.000000,65583.773438,0.030972099,0.12464899,0.84437895,0.001903,0.474439,0.003423,0.000450,0.015961,0.097168
920,0.010884,0.978494,1.000000,65583.609375,0.030985622,0.12464976,0.84436464,0.001908,0.471031,0.003108,0.000454,0.015977,0.097221
921,0.010884,0.978459,1.000000,65583.437500,0.030999145,0.12465056,0.84435034,0.001908,0.470566,0.005109,0.000462,0.015992,0.097274
922,0.010884,0.978424,1.000000,65583.257812,0.031012617,0.12465135,0.84433603,0.001905,0.473147,0.003135,0.000459,0.016008,0.097327
923,0.010884,0.978388,1.000000,65583.085938,0.031026052,0.12465218,0.8443218,0.001902,0.474676,0.006106,0.000454,0.016023,0.097380
924,0.010884,0.978353,1.000000,65582.898438,0.031039497,0.12465299,0.8443075,0.001907,0.471492,0.004399,0.000457,0.016038,0.097436
925,0.010884,0.978317,1.000000,65582.718750,0.031052887,0.124653816,0.8442933,0.001906,0.472476,0.002756,0.000466,0.016054,0.097499
926,0.010884,0.978282,1.000000,65582.531250,0.031066211,0.12465464,0.8442791,0.001917,0.464959,0.002905,0.000473,0.016069,0.097562
927,0.010884,0.978246,1.000000,65582.382812,0.031079536,0.12465551,0.844265,0.001927,0.457751,0.003883,0.000472,0.016084,0.097624
928,0.010884,0.978210,1.000000,65582.195312,0.031092847,0.12465635,0.8442508,0.001942,0.447830,0.004835,0.000473,0.016099,0.097686
929,0.010883,0.978174,1.000000,65582.007812,0.031106131,0.124657184,0.84423673,0.001938,0.450524,0.002751,0.000482,0.016115,0.097747
930,0.010883,0.978139,1.000000,65581.820312,0.031119414,0.12465805,0.84422255,0.001957,0.438220,0.002911,0.000482,0.016130,0.097809
931,0.010883,0.978103,1.000000,65581.648438,0.031132648,0.12465892,0.8442085,0.001959,0.436945,0.003652,0.000490,0.016145,0.097870
932,0.010883,0.978067,1.000000,65581.468750,0.03114591,0.12465978,0.8441943,0.001954,0.439946,0.004135,0.000493,0.016160,0.097931
933,0.010883,0.978031,1.000000,65581.281250,0.031159235,0.12466065,0.8441801,0.001973,0.427979,0.003009,0.000493,0.016175,0.097993
934,0.010883,0.977995,1.000000,65581.054688,0.031172588,0.124661535,0.84416586,0.001972,0.428808,0.004782,0.000492,0.016191,0.098055
935,0.010883,0.977959,1.000000,65580.882812,0.031185836,0.12466241,0.8441518,0.001976,0.426231,0.002790,0.000496,0.016206,0.098116
936,0.010883,0.977923,1.000000,65580.718750,0.031199021,0.12466327,0.84413767,0.001933,0.454074,0.004099,0.000494,0.016221,0.098176
937,0.010883,0.977887,1.000000,65580.539062,0.031212278,0.12466416,0.8441236,0.001931,0.455150,0.002543,0.000495,0.016236,0.098237
938,0.010883,0.977850,1.000000,65580.335938,0.031225583,0.124665044,0.84410936,0.001890,0.483347,0.004158,0.000507,0.016251,0.098298
939,0.010883,0.977814,1.000000,65580.132812,0.031238787,0.124665916,0.84409535,0.001908,0.470871,0.004541,0.000505,0.016267,0.098358
940,0.010883,0.977778,1.000000,65579.953125,0.031251963,0.12466682,0.8440812,0.001900,0.476272,0.005390,0.000516,0.016282,0.098418
941,0.010883,0.977741,1.000000,65579.750000,0.0312652,0.12466771,0.8440671,0.001902,0.475192,0.004910,0.000526,0.016297,0.098479
942,0.010882,0.977705,1.000000,65579.539062,0.031278465,0.12466863,0.8440529,0.001910,0.469446,0.004069,0.000525,0.016312,0.098540
943,0.010882,0.977669,1.000000,65579.351562,0.031291675,0.124669544,0.8440388,0.001903,0.474085,0.005112,0.000527,0.016327,0.098600
944,0.010882,0.977632,1.000000,65579.156250,0.031304825,0.12467047,0.8440247,0.001908,0.470996,0.002584,0.000525,0.016342,0.098659
945,0.010882,0.977595,1.000000,65578.960938,0.03131796,0.12467136,0.84401065,0.001902,0.474562,0.002928,0.000521,0.016357,0.098719
946,0.010882,0.977559,1.000000,65578.781250,0.031331006,0.1246723,0.84399664,0.001905,0.472589,0.003216,0.000512,0.016372,0.098777
947,0.010882,0.977522,1.000000,65578.601562,0.031344045,0.12467325,0.8439827,0.001904,0.473414,0.002678,0.000516,0.016387,0.098836
948,0.010882,0.977486,1.000000,65578.390625,0.031357106,0.12467421,0.8439687,0.001917,0.465074,0.004140,0.000515,0.016403,0.098894
949,0.010882,0.977449,1.000000,65578.195312,0.031370115,0.124675184,0.84395474,0.001931,0.455280,0.003504,0.000516,0.016418,0.098953
950,0.010882,0.977412,1.000000,65578.007812,0.031383146,0.124676146,0.84394073,0.001954,0.439959,0.003332,0.000520,0.016433,0.099012
951,0.010882,0.977375,1.000000,65577.789062,0.031396214,0.124677114,0.84392667,0.001962,0.434706,0.004310,0.000518,0.016448,0.099071
952,0.010882,0.977338,1.000000,65577.585938,0.031409245,0.124678075,0.84391266,0.001935,0.452686,0.002615,0.000529,0.016463,0.099129
953,0.010882,0.977301,1.000000,65577.375000,0.0314222,0.12467904,0.8438988,0.001936,0.452027,0.003963,0.000533,0.016478,0.099187
954,0.010882,0.977265,1.000000,65577.187500,0.03143511,0.12468001,0.8438849,0.001937,0.451267,0.002828,0.000541,0.016492,0.099244
955,0.010882,0.977228,1.000000,65576.968750,0.03144806,0.12468099,0.84387094,0.001935,0.452711,0.002957,0.000563,0.016507,0.099301
956,0.010881,0.977190,1.000000,65576.757812,0.031461064,0.12468199,0.84385693,0.001947,0.444690,0.005719,0.000560,0.016522,0.099359
957,0.010881,0.977153,1.000000,65576.539062,0.03147402,0.12468297,0.843843,0.001960,0.436340,0.003117,0.000567,0.016537,0.099417
958,0.010881,0.977116,1.000000,65576.320312,0.031486917,0.124684,0.84382915,0.001990,0.417221,0.003992,0.000562,0.016552,0.099475
959,0.010881,0.977079,1.000000,65576.117188,0.0314998,0.12468498,0.8438152,0.001993,0.414772,0.003121,0.000567,0.016567,0.099532
960,0.010881,0.977042,1.000000,65575.898438,0.031512715,0.12468598,0.8438013,0.001988,0.418501,0.004433,0.000568,0.016582,0.099589
961,0.010881,0.977005,1.000000,65575.687500,0.03152561,0.12468701,0.84378743,0.001978,0.424928,0.002943,0.000577,0.016597,0.099646
962,0.010881,0.976967,1.000000,65575.476562,0.031538453,0.12468803,0.8437735,0.001970,0.430097,0.004349,0.000579,0.016612,0.099702
963,0.010881,0.976930,1.000000,65575.289062,0.03155123,0.124689065,0.8437597,0.001969,0.430119,0.002541,0.000573,0.016627,0.099758
964,0.010881,0.976892,1.000000,65575.070312,0.03156404,0.12469009,0.8437459,0.001969,0.430169,0.003870,0.000578,0.016642,0.099814
965,0.010881,0.976855,1.000000,65574.851562,0.03157688,0.12469115,0.843732,0.001962,0.434748,0.003012,0.000572,0.016657,0.099870
